title,description
"Moncton, Dieppe break building permit records as construction booms",Residential construction is increasing but vacancy rates are falling ,2020-01-23,CBC
Homeless moms vow to keep fighting after being forcibly evicted from vacant Oakland house,"Moving into the house was 'an act of desperation,' says evicted woman Dominique Walker",2020-01-15,CBC
"Home sales edge higher in June, with strong gains in Ontario, Quebec",Canadian Real Estate Association notes sales and price declines in B.C. as supply outpaces demand,2019-07-15,CBC
"P.E.I. has to 'be careful' with housing solutions, says minister","'The sooner that we can see policies in place to address this, the better'",2019-08-12,CBC
Homeless moms vow to keep fighting after being forcibly evicted from vacant Oakland house,"Moving into the house was 'an act of desperation,' says evicted woman Dominique Walker",2020-01-15,CBC
"Holder announces plans for zero-emission buses, but it's far from a sure thing","Money could come from leftover BRT cash, but it would need support of council, senior governments",2020-01-22,CBC
"Higher home prices, higher debt levels and how they affect our choices",What do booming housing markets mean for Canadian communities?,2019-09-28,CBC
Nunavut government prides itself on barter for lower public flight fares,"Under new contract, medical and duty travel flights cost more than economy tickets  ",2020-03-09,CBC
"In Edmonton Centre, affordable housing can be hard to find",Nearly 20 per cent of renters spend half —or more —of their income on rent,2019-10-10,CBC
"Boomers, once critical of millennials, are more sympathetic to their housing plight, says professor","Parents 'recognize that their kids have it really different getting on the property ladder,' says Nancy Worth",2019-07-08,CBC
"In some battleground ridings, renters spend 50% or more of income on housing",Top 20 worst ridings for rental affordability unveiled in 2019 Canadian Rental Housing Index,2019-09-17,CBC
Thesis project shares stories of older women in insecure housing,"'One woman actually said ... my expiry date has come and gone,' says researcher",2019-11-18,CBC
Calgary pulling together list of projects for life after pandemic,"Nenshi says governments are interested in creating jobs, getting economy moving when crisis is done",2020-04-02,CBC
"Hot housing market in K-W matched hot temperatures in July, realtors say",Townhouse sales saw a particularly sharp increase of 45.1 per cent over July 2018,2019-08-07,CBC
"Feds, Alberta set to clash over cash for new rent supplement","Rent benefit will be tied to a person, rather than a social housing unit",2019-12-26,CBC
"Where we live, where we die and the romances we read in between","From the cost of housing to the cost of dying, with a Valentine look at love in publishing ",2020-02-14,CBC
"Posh corner of London to get 55 affordable apartments, thanks to local church","The units will bolster the well-heeled northwest, an underserved section of the city",2019-08-29,CBC
N.S. NDP say rent control needed to make rental housing more affordable,NDP say provincial Liberals have failed to build affordable housing and protect renters,2019-10-16,CBC
Charlottetown street navigator says he sees 'direct impact' of housing crisis every day,'Something that I have run into is even people that have enough money to get housing can't find it either',2019-08-13,CBC
Liberals look at short-term changes to expand rural broadband,"Document is aspirational, doesn't come with any new spending",2019-06-27,CBC
High-end housing squeezes out people who need it most,'Almost all of the new apartments ... they're for the middle and upper-income folks',2019-12-05,CBC
Essex man sleeping in scooter after town's order to leave 'hazardous' apartment,"70-year-old struggling with long wait list for affordable housing, rising rental rates",2020-03-10,CBC
Liberals look at short-term changes to expand rural broadband,"Document is aspirational, doesn't come with any new spending",2019-06-27,CBC
"Vacancy rate on the rise in Regina, so why isn't the cost of rent going down?",Some residents struggle to afford rent in Regina despite oversupply,2019-10-08,CBC
Home prices in Vancouver are quadruple what average millennial can afford: report,"Gap between money millennials make and money they need is still too wide, study says",2019-06-12,CBC
"New CMHC program good for students, middle class, says P.E.I. mortgage broker","Paul Trainor says it won't solve the problem of soaring house prices, but will help make them more affordable",2019-06-18,CBC
London home prices jump 10 per cent in November as sales close in on record year,"Realtors call last month 'best November ever,' as the city grapples with widening housing crisis",2019-12-04,CBC
Summer Produce Market brings fresh Ontario fruits and veggies to Toronto — for free,Daily Bread Food Bank will run markets in 14 Toronto communities this summer,2019-07-27,CBC
Why it was hard to sell or buy a home in Vancouver in 1981,Interest rates were the stumbling point ,2019-08-27,CBC
Vancouver is still in a housing crisis. But when will we know if it's over?,It's a question without a defined answer — but one that could have big policy implications down the road,2019-07-07,CBC
"'Broken system' favours tenants, says CEO of Ontario Landlords Watch",Kayla Andrade met with Ontario Housing Minister Steve Clark late last month,2019-12-09,CBC
Montreal's Molson brewery to make way for new residential neighbourhood,"Sprawling site to integrate housing, commercial space and community infrastructure billed as 'historic'",2019-06-05,CBC
Vancouver-area home sales rebound from last year as prices inch downward: REBGV,"Home sales in January were 7.3% below 10-year average, but still higher than January 2019",2020-02-05,CBC
Faro's abandoned homes have all been sold,170 housing units sat empty for years after the Faro mine closed in 1997,2019-12-03,CBC
P.E.I. housing starts expected to decline sharply in 2020,'Currently there's an excess of housing starts',2019-10-30,CBC
Montreal's Molson brewery to make way for new residential neighbourhood,"Sprawling site to integrate housing, commercial space and community infrastructure billed as 'historic'",2019-06-05,CBC
OPINION | Calgary's slogan should be 'The Family Friendly City',Let’s stop being ashamed of our big suburban homes with their double garages,2020-02-06,CBC
Proposed class action lawsuit alleges B.C.'s housing speculation tax unfairly targets women and seniors,Legal challenge seeks injunction to stop tax pending court decision,2019-11-02,CBC
Toronto backed the Liberals — so what could the city get back from Trudeau?,"Throughout campaign Liberals made pledges on housing, transit, gun violence",2019-10-23,CBC
"'Now is the time for action,' says Mayor Valérie Plante, as Montreal vacancy rate hits 15-year low",Tenants' advocates worry critical housing shortage will lead to 'renters finding themselves on the streets',2020-01-16,CBC
Houses in New Brunswick selling at unusually fast rate,Increase in home sales backed by record-setting month in May,2019-07-05,CBC
Government lays out fine print of new CMHC program that could contribute 10% to price of first home,Program will be limited to first-time buyers who earn under $120K a year,2019-06-17,CBC
Rental activists rallying at Burnaby City Hall to protest rezoning plan in Metrotown area,Activists want comparable housing for tenants in the 8 buildings on the chopping block ,2019-11-19,CBC
Government lays out fine print of new CMHC program that could contribute 10% to price of first home,Program will be limited to first-time buyers who earn under $120K a year,2019-06-17,CBC
B.C. Supreme Court rejects class action suit over foreign buyers tax,Judge found that 20 per cent tax on residential property did not discriminate against Chinese buyers,2019-10-25,CBC
"In Nunakput, residents grapple with the N.W.T.'s most complex challenges","'How do we survive? Honestly, I don't have an answer,' says dad working to put food on the table",2019-09-26,CBC
'$150 can go a long way': Mother of 5 says her rent is being unfairly raised,Melissa Douthwright says 2 of her neighbours didn't receive the same increase,2020-03-17,CBC
Confederation Centre actors in need of housing for 2020 festival season,"'We can't unfortunately create housing, we can only work with what we have'",2020-01-02,CBC
Metro Vancouver housing sales remain sluggish in May,Latest report shows property sales 23 per cent below 10-year average,2019-06-05,CBC
Ford City residents and leaders look to candidates for action on affordable housing,Windsor-Tecumseh candidates say housing affordability is top of mind for voters,2019-09-25,CBC
Get informed on the top stories of the day in one quick scan,,2020-03-11,CBC
Get informed on the top stories of the day in one quick scan,,2020-03-11,CBC
This paramedic commutes 6 hours to work in Vancouver because he can't afford to live there,"Metro Vancouver's affordability crisis pushing professionals out to homes in Okanagan, Vancouver Island",2020-01-17,CBC
'A mother should never ever have to be put in this position': Chilliwack mom on brink of homelessness,Michelle Paquette cares for 5 children; 2 have disabilities,2019-12-13,CBC
Don't get scammed: Fraudulent online rental ads on the rise in Montreal,Prospective tenants need to know their rights and keep an eye out for scams,2019-07-30,CBC
Progress on TB-elimination in Nunavut stalled due to lack of funding,Federal government has pledged to eliminate tuberculosis in Inuit Nunangat by 2030,2020-01-20,CBC
'Tent town' draws attention to Island's affordable housing crisis,'There are people that are very close to this situation … there are people living in cars.',2019-06-09,CBC
A market for healthy eating in Winnipeg's North End: Bear Clan program helps provide access to fresh food,Selkirk Avenue food security program serves an average of 117 people per day; helped over 400 on one day,2019-11-18,CBC
"From big bargains to bank breakers, Edmonton real estate stays stagnant",About 60 properties listed at less than $100K and 60 listed for more than $2 million,2020-01-03,CBC
A condominium? What's that?,"Neither house nor apartment, it was a new style of housing in 1968",2019-08-23,CBC
"Tenants at 2 Toronto buildings say same landlord turned off heat, then tried to evict them",Landlord says allegations are 'false' or 'otherwise coloured to disguise the truth',2020-01-28,CBC
"GTA seniors delaying downsizing, putting housing squeeze on younger people: study",Canada Mortgage and Housing Corporation analyzed 10 years of housing data for GTA residents 65+,2019-08-08,CBC
How produce stickers contribute to climate change,Also: The biggest players in battery storage,2020-02-14,CBC
The fall real-estate update: Economists predict gradual rebound,"It is rare to see a V-shaped recovery, writes personal finance columnist Mark Ting",2019-09-29,CBC
What it's like being 30 and going through the 3rd recession of your adult life,Millennials who coped with previous economic downturns share tips on surviving,2020-04-14,CBC
The first baby born in B.C. in 2000 is hopeful and a little wary about the next decade,Bradley Parks is doing what generations before him did: working hard and learning more. But is it enough?,2020-01-01,CBC
Anti-poverty group wants vacant downtown properties turned into affordable housing,"Mayor John Tory says 11 sites already identified for conversion to affordable housing, report coming this fall",2019-07-04,CBC
Inflation's return would upend consumer and market strategies: Don Pittis,Experts warn record spending and printing money could lead to post-COVID price rises,2020-04-06,CBC
"London's weather, traffic and gas prices for Friday",,2019-10-25,CBC
"2019 home sales outlook improves, after 5% rise in August",Canadian Real Estate Association says declining mortgage rates luring buyers back,2019-09-16,CBC
Hamilton home sales up 10 per cent in July but down from early summer,Apartment sales increase by 38.5 per cent,2019-08-02,CBC
How to take advantage of a real estate buyers' market, Metro Vancouver home sales 43% below April's 10-year average as buyers wait it out,2019-05-25,CBC
"As prices soar, home co-ownership is on the rise. This GTA house is a decades-old success story",Province released new guidelines for would-be buyers looking to co-own a home,2019-12-15,CBC
Seniors fear Surrey development proposal will cost them their homes,Surrey city council is expected to vote Monday night on the massive redevelopment project,2019-12-13,CBC
"As prices soar, home co-ownership is on the rise. This GTA house is a decades-old success story",Province released new guidelines for would-be buyers looking to co-own a home,2019-12-15,CBC
Seniors fear Surrey development proposal will cost them their homes,Surrey city council is expected to vote Monday night on the massive redevelopment project,2019-12-13,CBC
"Home sales climb higher in July, Canadian Real Estate Association reports","Sales up in most large markets, including Calgary, Edmonton, Toronto, Montreal, B.C. Lower Mainland",2019-08-15,CBC
Gatineau mayor wants more help from province for affordable housing,Maxime Pedneaud-Jobin says $6M in new money not enough to fix crisis,2019-05-24,CBC
Province not prepared to ease policies as housing market sputters,"Vancouver homeowners cite rising taxes, falling equity; NDP argues moderation is improving affordability",2019-05-23,CBC
Fairview residents struggle to find affordable housing as 'renoviction' looms,All residents in the 30-unit building at 25 Vimy Ave. must leave the premises by Saturday,2019-08-03,CBC
Fairview residents struggle to find affordable housing as 'renoviction' looms,All residents in the 30-unit building at 25 Vimy Ave. must leave the premises by Saturday,2019-08-03,CBC
Co-living trend coming to Zibi development,"Building by American company will feature common bathrooms, kitchens, lounges",2019-06-28,CBC
A $4.8M chandelier under Vancouver's Granville Bridge draws divided response,"Public art piece, paid for by developer, criticized for excess in a city grappling with a housing crisis",2019-12-01,CBC
"Surging rent costs push families to choose between housing and food, says advocate",The Benedict Labre House says there has been a surge in demand for food baskets in the last year,2020-01-27,CBC
"Surging rent costs push families to choose between housing and food, says advocate",The Benedict Labre House says there has been a surge in demand for food baskets in the last year,2020-01-27,CBC
Real estate market remains flat in Edmonton area,‘It has been very much like a leaky toilet or a dripping faucet’,2019-07-04,CBC
New parking fees come into effect this weekend on Granville Island,"Parking during peak times will cost $3 an hour during the summer, $2 an hour the rest of the year",2019-06-01,CBC
Should you feel guilty for taking family money to buy a home?,One woman explains why she felt guilty after getting family money to pay for her down payment,2019-06-01,CBC
'We are not in a crisis': New N.W.T. government delivers $1.9B budget,"Fiscal situation is 'not what was hoped in the last budget but it is manageable,' says finance minister",2020-02-28,CBC
COVID-19 unknowns leave economy dazed and wobbly: Don Pittis,"It is certain the world will recover, but doubts remain over when and how",2020-03-17,CBC
COVID-19 unknowns leave economy dazed and wobbly: Don Pittis,"It is certain the world will recover, but doubts remain over when and how",2020-03-17,CBC
How LGBT renters in Vancouver are finding safe living spaces,"They're not only contending with the city's pricey rental market, but also the worry of discrimination",2019-07-20,CBC
Tenants in low-cost rentals scramble after eviction notice,"17 affordable rental units coming off the market, buildings up for sale",2019-07-24,CBC
Vancouver mayor calls massive First Nation development a 'gift to the city',Squamish Nation plans to build 11 housing towers on reserve land in the heart of the city,2019-11-08,CBC
COVID-19 expected to bring unemployment of 5% to 85% in some areas — what does that mean for Canada?,Some provinces are more vulnerable to the economic shock of the pandemic than others,2020-04-09,CBC
Vancouver mayor calls massive First Nation development a 'gift to the city',Squamish Nation plans to build 11 housing towers on reserve land in the heart of the city,2019-11-08,CBC
COVID-19 expected to bring unemployment of 5% to 85% in some areas — what does that mean for Canada?,Some provinces are more vulnerable to the economic shock of the pandemic than others,2020-04-09,CBC
It's been 2 years since the B.C. NDP formed government. How is it faring?,Housing policies have been aggressive and climate change is a let-down to voters,2019-07-19,CBC
"After 2 years, couple sells tiny home without ever living in it",Jess Puddister and Tim Ward brought their tiny home to Pouch Cove in 2018,2020-02-23,CBC
"As Montreal families desperately hunt for affordable housing, advocates warn of looming crisis","New rules for developers will come into effect in 2 years, but new homes can't be built fast enough for some",2019-06-15,CBC
"Health care, housing and infrastructure: 3 election issues to watch in Hay River","R.J Simpson acclaimed in Hay River North, Wally Schumann and Rocky Simpson running for Hay River South seat",2019-09-19,CBC
Tiny houses could be making their way to Greater Sudbury,Tiny houses are 400 square feet or smaller,2019-09-06,CBC
Battle lines drawn over Ottawa's suburban sprawl,Debate begins over whether to expand urban boundary or hold the line,2020-04-23,CBC
Calgarian who was in Tehran when Soleimani was killed says he fears war,Sadra Semnani was visiting family in Iran when a U.S. airstrike killed Gen. Qassem Soleimani,2020-01-08,CBC
Calgarian who was in Tehran when Soleimani was killed says he fears war,Sadra Semnani was visiting family in Iran when a U.S. airstrike killed Gen. Qassem Soleimani,2020-01-08,CBC
Province says it's 'doing everything we can' while domestic abuse victims struggle to find affordable housing,About 200 women and children turned away each night from B.C. shelters,2019-11-17,CBC
Tenants of Oxford St. apartments worry rent increase could leave some on streets,"Owner CAPREIT says it needs to raise rent to cover cost of major renovations, repairs",2019-07-02,CBC
"Where to buy in a cooling housing market? New Westminster is a good bet, report says",Uptown New Westminster tops real estate analysis for second year in a row,2019-06-19,CBC
"You aren't allowed to live in your RV year round, regional district warns",'People are doing things like installing wood-burning stoves ... they're really moving in',2019-08-15,CBC
"Cars, clothes and classroom costs confound Canadians — plus the pecuniary points behind politicians promises","Cost of Living for September 28, 2019",2019-09-28,CBC
"Cars, clothes and classroom costs confound Canadians — plus the pecuniary points behind politicians promises","Cost of Living for September 28, 2019",2019-09-28,CBC
"McAdam's sale of $1 housing lots a success, mayor says",10 of the lots have been sold and the remaining 6 have deals pending,2019-11-06,CBC
"Even in an 'affordable' Canadian city, cost-of-living squeeze has people putting pressure on politicians","Cost of living is a big federal election issue, even in places where daily expenses are lower than average",2019-09-15,CBC
Party leaders weigh in on the year in Yukon politics,Environmental and pocketbook issues took centre stage in Yukon's Legislative Assembly this year,2019-12-31,CBC
NDP Leader Jagmeet Singh commits to have more than 300 candidates by next week,Singh says party would also work with province to address high power rates in N.L.,2019-09-03,CBC
52% of B.C. voters say Justin Trudeau's blackface history is a 'serious' issue: poll,New polls reveal Conservatives with big lead over Liberals in British Columbians' voting intentions,2019-09-24,CBC
NDP Leader Jagmeet Singh commits to have more than 300 candidates by next week,Singh says party would also work with province to address high power rates in N.L.,2019-09-03,CBC
What will the federal election mean for Canada's housing crisis?,,2019-10-18,CBC
City wants to extend secondary suites amnesty,"1,600 new suites added to city registry during amnesty but it may be extended until end of 2021",2020-04-01,CBC
'This is a choice': Fort McMurray residents brave the winter cold in their RVs,'We don't live in here because we have to',2019-11-06,CBC
Global uncertainty prompts rethink of B.C. budget projections,Finance Minister Carole James delivered the 2019 first-quarter financial results Monday,2019-09-10,CBC
"Housing crunch adding to back-to-school stress, students say","University, college students facing rising rents, dwindling supply in Ottawa",2019-09-06,CBC
Inuvik residents fear proposed housing corp. duplexes will drop their property values,Neighbours are concerned about plans to build 8 duplexes for police housing on Carmichael Drive,2019-09-11,CBC
"Housing crunch adding to back-to-school stress, students say","University, college students facing rising rents, dwindling supply in Ottawa",2019-09-06,CBC
'Pretty cheap money': Canadian mortgage rates falling to their lowest level in 2 years,Fixed and variable loans have gotten cheaper because costs for lenders are down too,2019-06-07,CBC
How gentrification shrunk a historic Toronto neighbourhood,Influx of wealthy new residents drove up prices and the overall population down,2019-08-19,CBC
Mural project aims to show the bigger picture of Halifax's Mulgrave Park,Paint the Park co-ordinator aims to add a dozen murals in the community,2019-06-13,CBC
The latest on the coronavirus outbreak for April 15,,2020-04-15,CBC
New life for former Salvation Army shelter in downtown Sudbury,"Low-income earners welcome, says Paul Charbonneau",2019-08-28,CBC
Take a tour of Université de Montréal's sparkling new campus,"The site, which has both admirers and detractors, officially opened to the public Friday",2019-09-20,CBC
Take a tour of Université de Montréal's sparkling new campus,"The site, which has both admirers and detractors, officially opened to the public Friday",2019-09-20,CBC
5 new emergency homes available for Regina families,Housing corporation says 300 applications for emergency or transitional homes,2019-08-19,CBC
All-party committee cautiously steps into property assessment cap debate,Group considering proposal by Nova Scotia Federation of Municipalities to eliminate cap,2020-01-29,CBC
Bank of Canada flags Alberta economic challenges in latest update,Crown corporation anticipates province will stablilize next year,2019-10-30,CBC
"Short-term rentals in Halifax making it harder for locals to find housing, report finds","McGill study found there were 2,420 short-term rentals active in the municipality on Aug. 31, 2019",2019-11-12,CBC
Single parents hit hard by food insecurity,The year-long series explores why so many in N.L. are struggling to put food on the table,2020-02-19,CBC
Protesters oppose possible 250% price hike to low-income transit pass,150 march on City Hall as debate begins on whether to cut taxes and services,2019-11-25,CBC
Nunavut premier calls for bigger carbon tax rebates in the North,"Canadians living in the North should receive higher rebates to compensate for federal carbon tax, he says",2019-11-28,CBC
"As London's homeless problem grows, so do attempts to find solutions","Representatives of churches, charities, shelters and aid agencies met to cook up ideas for the cause",2020-01-29,CBC
Protesters oppose possible 250% price hike to low-income transit pass,150 march on City Hall as debate begins on whether to cut taxes and services,2019-11-25,CBC
"As London's homeless problem grows, so do attempts to find solutions","Representatives of churches, charities, shelters and aid agencies met to cook up ideas for the cause",2020-01-29,CBC
"London's housing crisis is getting 'worse and worse,' agencies say","Many of the affordable units that exist are in deplorable conditions, agencies say",2019-05-24,CBC
Single parents hit hard by food insecurity,The year-long series explores why so many in N.L. are struggling to put food on the table,2020-02-19,CBC
"Port Hawkesbury Paper cutting wood deliveries due to declining markets, COVID-19",Nova Scotia sawmills expecting almost immediate effects from the change,2020-03-20,CBC
Fed chair sees North America as an economic oasis in 2020: Don Pittis,Solidifying our trade link with the U.S. means optimism could spread north next year,2019-12-12,CBC
Fed chair sees North America as an economic oasis in 2020: Don Pittis,Solidifying our trade link with the U.S. means optimism could spread north next year,2019-12-12,CBC
"North coast ferry route change will raise costs in Torngat Mountains, says new MHA","People are concerned about rising costs for food and housing materials, says Lela Evans",2019-06-12,CBC
B.C. lowers threshold for homeowners grant,New $1.525M threshold attributed to declining home values throughout the province,2020-01-04,CBC
Stephen Poloz to step down as Bank of Canada governor at end of term,Central bank's board says a search for a successor is underway,2019-12-06,CBC
B.C.'s housing speculation tax faces first major legal challenge,Lawsuit alleges tax is unconstitutional and beyond power of B.C. government,2019-09-26,CBC
Surrey councillors vote 5-4 to ban people from staying in RVs overnight on city streets,Staff report passes all 3 readings during a city council meeting Monday,2019-11-05,CBC
"Advocate slams 'outrageous' Tarion executive salaries, calls for cap",Newly released documents show Tarion CEO made $769K in 2018,2019-10-16,CBC
What profits at Canada's big banks are saying about the odds of a recession,"Royal and CIBC revealed numbers last week. Now it's BMO, Scotia and TD's turn",2019-08-27,CBC
Persian community in B.C. calls for more pressure on Iranian government over human rights,Iranian-Canadians say unrest in their home country is causing hardships for citizens,2020-01-09,CBC
Assessing whether 2020 will bring a Canadian property tumble: Don Pittis,A deep recession could pop bubble but only a few think it'll occur this coming year,2019-12-17,CBC
"Big families, small budgets: The challenge of housing for refugees",Valentina Cerka works to overcome barriers and find affordable housing for refugees in Winnipeg,2019-10-24,CBC
Social distancing is important. But what if you live in an apartment tower with shared spaces?,"33.5% of Canadians live in multi-family dwellings, according to the 2016 census",2020-03-26,CBC
"No households cut off from Rent Assist this year, but anti-poverty group warns single adults being left behind","For most groups, income threshold for Rent Assist program, benefits will increase in July, province says",2019-06-03,CBC
"No households cut off from Rent Assist this year, but anti-poverty group warns single adults being left behind","For most groups, income threshold for Rent Assist program, benefits will increase in July, province says",2019-06-03,CBC
Homebuyers escape high housing costs by relocating to secondary cities,"Move to towns near secondary cities is growing in popularity, real estate agents say",2019-05-26,CBC
Co-living apartments offer a sense of community for on-the-go millennials,"Investors seek to upend the rental market, starting in the world's largest and priciest cities",2019-06-09,CBC
Homebuyers escape high housing costs by relocating to secondary cities,"Move to towns near secondary cities is growing in popularity, real estate agents say",2019-05-26,CBC
Cape Breton University buys old Tartan Downs harness racing track,University says property will be used for future development,2019-10-18,CBC
"Immigrants less likely to own single-detached houses, StatsCan report finds","In Vancouver, however, immigrant-owned detached homes are worth an average $255K more",2019-06-11,CBC
"Influx of 4,500 workers raises fears of violence against women in B.C.'s northwest","Women's shelters in Kitimat, Terrace already operate above capacity while concerns about 'man camps' persist  ",2020-03-06,CBC
"$89B in home equity lost across Metro Vancouver over past year, report claims","Report blames stress test, taxes aimed at stabilizing market — but households won't necessarily feel pinch yet",2019-05-22,CBC
"$89B in home equity lost across Metro Vancouver over past year, report claims","Report blames stress test, taxes aimed at stabilizing market — but households won't necessarily feel pinch yet",2019-05-22,CBC
"$89B in home equity lost across Metro Vancouver over past year, report claims","Report blames stress test, taxes aimed at stabilizing market — but households won't necessarily feel pinch yet",2019-05-22,CBC
"Hamilton OKs plan to bid for 2030 Commonwealth Games, but wants to scrutinize it first",Estimates indicate hosting the games would cost about $1.5B,2019-11-14,CBC
Details scarce on NB Power plan to begin building solar-powered neighbourhood this year,Utility to spend millions on 100 solar-powered houses in Halls Creek area of Moncton,2020-02-19,CBC
Details scarce on NB Power plan to begin building solar-powered neighbourhood this year,Utility to spend millions on 100 solar-powered houses in Halls Creek area of Moncton,2020-02-19,CBC
How Montreal's Habitat 67 is inspiring a new generation of apartments in Asia,"52 years ago, Habitat heralded a new way to build urban housing. The style is now catching on internationally",2019-09-02,CBC
"New mortgage loans slowed in Canada but overall value is still rising, says CMHC","The average value of a mortgage reached $209,570, which is more than 3% higher than a year ago",2019-05-22,CBC
Liberals will work with cities on climate change even when provinces won't: Trudeau,"PM says Ontario premier is playing politics with communities, blocking federal funding for local projects",2019-05-31,CBC
197 people are homeless in Windsor-Essex on any given night,"2,048 households accessed interim housing",2019-07-23,CBC
What a Liberal minority government means to Vancouver real estate,"Provincial, municipal policy will have a more direct effect",2019-10-27,CBC
What a Liberal minority government means to Vancouver real estate,"Provincial, municipal policy will have a more direct effect",2019-10-27,CBC
197 people are homeless in Windsor-Essex on any given night,"2,048 households accessed interim housing",2019-07-23,CBC
Millennium Library critics don't want recommended security changes lost in 'disappointing' city budget,"Expenditure targets will hold community services to 0.5% increase, won't meet cost of inflation",2019-11-09,CBC
